name,date,text,stars,answer,load_time,city,id
Гайнутдинова Ольга,2024-03-15 09:25:44,"Являюсь клиентом Альфа-банка более 8 лет и до недавнего времени была довольна их услугами, общением с сотрудниками и продуктами. Поэтому недавно, когда увидела, что Альфа-банк предлагает кредитную карту с льготным периодом года, решила её заказать.

Сделала заявку. Мне позвонила сотрудница банка, и мы заполнили заявку. На вопрос ""Какую сумму рассматриваете?"" я замешкалась, потому что мне в целом кредитка не нужна, и я понятия не имею, на какую сумму можно рассчитывать. Сначала сказала, что миллион, но потом решила, что пусть будет на усмотрение банка, и озвучила это. Девушка сказала, что решение займет 10-20 минут и что она перезвонит. Потом мне позвонил молодой человек и сказал, что мне одобрили заявку. Мы еще раз заполнили анкету. Потом мне позвонили, чтобы согласовать время, в которое может приехать курьер. Я сказала, что в любое, после 11 часов дня. Потом мне еще раз позвонили и уточнили, когда и куда привезти карту; я еще раз указала время и адрес.

1. Через 4 часа мне позвонила сотрудница банка и сообщила, что мне отказано в кредитке, и предложила воспользоваться предложением от Тинькофф-банка. Я удивилась, потому что мне уже пришла СМС о том, что приедет курьер и привезет карту. От навязывания карты Тинькофф отказалась, потому что мне в целом не нужна особо кредитка. Девушка тоже удивилась, что встреча с курьером все-таки назначена.

2. На следующий день, 6 марта, мне позвонил курьер и спросил, может ли он приехать в 10 утра, хотя я дважды просила приехать после 11. В итоге он приехал после 11 и привез две дебетовые карты. У меня уже есть зарплатная карта Альфа-банка и дебетовая ""Мир"". Мне не нужно еще две дебетовые карты. Но я решила: ладно, черт с ним. Подпишу документы, изучу условия. Может, эти карты выгоднее.

3. Дальше стало интересно. Тут курьер говорит человеческим голосом: ""А теперь я вам открою еще один счет, на который будет падать многочисленный кэшбек с мегавыгодной дебетовой карты"". Спрашиваю: ""Почему кэшбек, как у всех нормальных банков, не может падать на этот же счет?"" Курьер пожал плечами и продолжил: ""Но для того, чтобы открыть счет, надо сначала скачать еще одно наше приложение"". И установил мне приложение Visionary (вы выдели это ужасное приложение?) и открыл на меня брокерский счет. У меня уже есть несколько брокерских счетов, и я знаю, что это такое. Я спрашиваю: ""Вы уверены, что нужно открыть именно брокерский счет?"" Курьер ответил утвердительно. Я говорю: ""А если я не буду открывать брокерский счет?"" Он говорит: ""Тогда я не смогу завершить встречу"". Я восприняла это как то, что он не уедет. Ладно, открываем брокерский счет.

4. А дальше, чтобы кэшбек падал на счет и чтобы все заработало, нужно на брокерский счет положить 1050 рублей. На эти деньги купить пай с облигациями. То есть я не получила услугу, на которую рассчитывала, а вместо этого мне всучили две ненужные карты, брокерский счет, и еще я за это заплатила. Но это не все.

5. С 6 марта мне стала звонить некая девушка Алина. Стабильно, каждый день, с 10 утра. С вопросами: ""Вы активировали дебетовую карту? А когда активируете? Если я вечером позвоню, вы уже активируете? А завтра, если позвоню?"". В итоге я ей сказала, что да, активировала. Но настырная Алина не успокоилась: ""А какую сумму? На что вы потратили?"" Тут я офигела и отказалась отвечать на ее вопросы. Алина до вчерашнего дня продолжала мне звонить (14 марта она звонила мне дважды). Она требует, чтобы я потратила более 300 рублей и сказала ей, на что я их потратила. Просить прекратить звонить бесполезно. Банк превратился в коллекторское агентство. В итоге я съездила в отделение и закрыла дебетовые карты.",1,"Здравствуйте!
Удивлены прочитанному 😳
Стараемся решать возникающие вопросы настолько быстро, насколько возможно.
Напишите ваше ФИО, дату рождения и номер телефона нам на почту smm@alfabank.ru с ссылкой на отзыв.
Хотим разобраться и помочь.",,Москва,137477055720
анна иванова,2024-04-23 10:47:12,"Оформляла 9.01.2024 Премиум в банке, у меня был реферальный код и ссылка знакомого. Сотрудник по телефону проконсультировал, что т.к. я уже клиент банка, мне нужно создать ЛК на сайте, потом позвонить в службу поддержки и мне подключат Премиум, а потом при заказе карты я укажу реферальный код знакомого и мы оба получим бонусы. А по реферальной ссылке мне придётся ещё раз заполнять все данные, это неудобно и долго. Я следовала рекомендации. Никакого отдельного поля для указания реферального кода не было, вписала его в комментарии. Конечно же, это был неправильный путь. Банк отказал в начислении бонусов (причем в очень сухой форме ""Не выполнены условия акции"", даже без ""извините"", хотя это явно ошибка сотрудника), персональный менеджер тоже не смог помочь - нет технической возможности... Я довольно сильно расстроена таким подходом уважаемого большого банка. Открыла крупный вклад и не чувствую себя премиальным клиентом совсем. Услугами банка пользуюсь, нравится кэшбек, специальные акции, условия по вкладам. Но вот эта принципиальная позиция - банк защищает своего сотрудника, который совершил ошибку, и никак не идет навстречу клиенту - удивительна и не вызывает доверия. Жаль, что общение происходило по телефону, за неимением доказательств с моей стороны видимо банк считает возможным отказывать в начислении денег по реферальной программе. Хотя наверняка звонки записываются, этот вопрос я пытаюсь решить с января.",2,"Анна, здравствуйте!
Простите за такой опыт. Хотели бы во всём разобраться и помочь. Пожалуйста, напишите нам ФИО и дату рождения на smm@alfabank.ru. Прикрепите скриншот отзыва. В теме письма укажите Отзыв Яндекс Карты анна иванова ДО «ДЕЛОВОЙ ЦЕНТР. В письме прикрепите скриншот отзыва.",,Москва,137477055720
Вера Павловна Филимонова,2024-03-04 18:45:54,"Выражаю огромную благодарность сотруднику Вашего банка Сафировой Диане за профессиональное и чуткое отношение к работе с клиентами. 
Несмотря на постоянное предупреждение, я повелась на махинации мошенников и потеряла деньги. Поняв это, я сразу обратилась в банк и Диана успокоила меня, сразу заблокировала мои карты и подсказала и помогла в вариантах решения моей проблемы. Низкий поклон, с уважением Филимонова Вера Павловна

















Несмотря на постоянные предупреждения, я повелась на махинации мошенников и потеряла деньги. Поняв это, сразу позвонила в банк и виана успокоила меня, заблокировала мои карты и помогла с вариантами решения моей проблемы.
Низкий поклон, с уважением Филимонова Вера Павловна",5,,,Москва,137477055720
Ruslan B.,2024-04-18 06:37:21,"Давно пользуюсь разными банковскими инструментами! Впервые возникли проблемы с кредитной картой, и я понял в чем Альфа первый. Первый - в передаче ответственности с банка на клиента, в хамском и злобном отношении сотрудников офиса, и, наконец, первый - в полной потере доверия! Кредитка с громкой броской эмблемой 365 - не более чем фикция! Я полностью отказался от данного банка!",1,"Здравствуйте, Руслан! 
Если соблюдать условия льготного периода, то годовой льготный период будет действовать. 
Напишите, пожалуйста, на нашу почту smm@alfabank.ru ваши ФИО, дату рождения, расскажите о ситуации подробней и прикрепите скриншот отзыва. 
Хотим во всём разобраться.",,Москва,137477055720
Anna Batrakova,2024-01-27 16:09:20,"Даже в нестандартных ситуациях помогают найти оптимальное решение. Всегда спокойные, их подход помогает и мне сохранять спокойствие. Спасибо за такой сервис.",5,,,Москва,137477055720
Андрей К.,2024-03-11 17:05:14,"Заблокировали кредитную карту. В нормальных банках оператор звонит и разблокирует, но не в альфа банке! Здесь тебе придется прийти в отделение и сидеть и ждать пока менеджер дозвонится до службы безопасности!!! Это просто тихий ужас. Час сидим и ждем пока кто из службы безопасности соизволит взять трубку. Ужасное обслуживание. Причем блокируют не только кредитную карту, а ещё и вход в личный кабинет! Я не могу погасить кредитку, я не могу снять деньги. Ты просто ничего не можешь сделать, а просто прийти в отделение и сидеть с менеджером и ждать пока служба безопасности соизволит ответить на звонок и решить проблему. Эй вы там наверху очнитесь!!! Современный мир уже давно ушел вперед, а вы своих клиентов заставляете сидеть и ждать в офисе. Какие вы там на верху важные! Ставлю минус вам и один только негатив. Хотя персонал вежливый и хороший, но бизнес процесс устарели, буд-то в 90-х годах находишься. Офис на м. Лермонтовский проспект. Не советую здесь брать кредитные карты, если заблокируют то будешь 3 часа ждать вместе с менеджером службы безопасности, которая не берет трубки.",1,"Здравствуйте, Андрей.
Причины блокировок бывают разные, иногда мы сами звоним клиентам, иногда нужно обратиться лично в офис.
В любом случае всё это для вашей безопасности и сохранности ваших средств.
Надеемся на ваше понимание.",,Москва,137477055720
Юлия Е.,2024-03-06 06:15:48,"Совершенно неклиентоориентированный банк. Мало того что ввели в заблуждение с категориями кешбек, при выборе категории 5% на сервис заправки не было предупреждения, что в мобильном банке данный сервис не работает, так еще и служба поддержки вконтакте издевается, просят то скриншот категорий прислать, то прислать скриншот какой то неведомой ошибки, хотя я ситуацию подробно описала. Только тратят мое время впустую. А теперь еще оказывается, что категории кешбек сбросить можно было до 1 марта, но конечно же банк об этом мне сообщил сейчас, а до 1 марта убеждали, что категории нельзя сбросить.",1,"Здравствуйте, Юлия! 
Сервис «Заправки» доступен только в приложении нашего банка, об этом условии пишем на экране выбора категорий, в разделе «Подробнее о категориях». 
Если предоставленной информации недостаточно, можем запросить уточнение, в том числе, скриншоты, чтобы решить вопрос. 
После выбора категорий кэшбэка изменить их невозможно.",,Москва,137477055720
Илья Захаров,2024-03-13 14:25:10,"Отделение мне нравится. Если вы приходите сюда искать недочеты, то это одно. А если вам нужно получить качественное и грамотное обслуживание, это другой вопрос. Я тут бываю не так часто, но во время посещений никогда не было никаких проблем с обслуживанием.",5,,,Москва,137477055720
Дмитрий М.,2024-02-14 10:33:10,"Ужасное отношение к клиентам. Система оплат с карт сторонних банков не работает, хотя данный сервис представлен в личном кабинете. За поступление средств они не отвечают. Делал перевод с карты на карты, не однократно до данного случая, деньги не поступили в течении 8 дней. Просрочив тем самым все указанные сроки перевода с карт сторонних банков на сайте в личном кабинете. Служба поддержки отвечает больше часа, постоянно меняются операторы и свои вопросы приходится задавать заново и ждать очень долго. Не советую данный банк.",1,"Здравствуйте, Дмитрий!

Не скрываем, что сейчас может быть непросто получить ответ от оператора в чате или по телефону. Последнее время поступает много вопросов, поэтому отвечаем неприлично долго. Извините 😔 Стараемся сократить время ожидания ответа.

Хотим разобраться в ситуации. Напишите, пожалуйста, нам на почту: smm@alfabank.ru все подробности, ФИО, дату рождения, а также приложите скриншот отзыва с указанием города, адреса отделения и даты обращения. В теме укажите Жалоба. Яндекс. Дмитрий М. Всё проверим и постараемся помочь.",,Москва,137477055720
Павел Морозов,2024-04-17 14:36:49,"Полтора часа уже сижу в онлайн-чате, где то Виктория, то Марина пытается решить проблему с переводом. Сайт Альфа выдает ошибку При переводе. Спустя 70 минут переписки мне отвечают, что ни чем мне помочь не могут. А кто может помочь касательно операций в вашем банке - Господь Бог? Если вы не можете, позовите руководителя технического отдела. Если он не может, соберите срочно совет директоров и решите проблему на вашем сайте с переводами. В общем 1,5 часа из жизни упущено и срочный перевод в 145 000 не осуществлен. ЗакрывАю у вас счет, благо есть карты еще 6 банков",1,"Здравствуйте, Павел! 
Хотим всё проверить. Напишите нам на электронную почту smm@alfabank.ru ваши ФИО и дату рождения, а также прикрепите скриншот вашего отзыва и ошибки. В теме укажите «Я.Карты. Павел Морозов. Перевод». Поможем разобраться.",,Москва,137477055720
А,2024-03-13 06:01:02,"Худший по сервису банк для предпринимателй, эквайринг жизненно важная часть бизнеса. У нас отказал терминал, их оператор с поддержки в режиме онлайн окончательно доломал терминал. он теперь даже не загружается. 
и сказал что точно сегодня как можно быстрее приедут и поменяют.
и вот уже две недели каждый день нас кормят ""завтраками"" - приедем сегодня обязатиельно.. 
Каждый день пробиваешься через линию техподдержки, где они все очень очень заняты... и в итоге никакого результата
никто ни за какие слова не отвечает, никто ничего не хочет делать, никто не хочеть брать никакую ответственность
в итоге почти две недели магазин не может принимать оплату",1,"Здравствуйте.

Хотим проверить детали и помочь. Отправьте, пожалуйста, письмо на smm@alfabank.ru В теме укажите ссылку на ваш отзыв, а в самом письме напишите ИНН и приложите скриншот отзыва.",,Москва,137477055720
Дарья Барсукова,2024-04-17 13:28:51,"Великолепное отделение альфа банка. Но народу тут полно, да и график работы расстраивает. Зато радуют сотрудники и сам офис. Все максимально современно и удобно для клиента. Сотрудники вежливые и внимательные к проблемам клиента.",5,,,Москва,137477055720
Hmuzen,2024-04-02 09:06:45,"Одни минусы. Пару лет назад оставлял где то негативный отзыв, за это время ничего не изменилось. Условия мертвые, поддержка такая-же. Сегодня пока выяснял за свои бонусы выяснял ( балдакрутство) 
у знакомой ситуация прям в банке: Оформляет карту на себя ( по своему паспорту) тел. оформлен на другого человека и "" ответственная"" сотрудница оформила карту на владельца телефона почему-то, т. е паспорт и человек роли не играет))))",1,"Здравствуйте!
Удивлены прочитанным. Мы всегда за честность и стремимся помочь.
К вопросу безопасности относимся серьёзно. Карту можем оформить только на обратившегося к нам клиента.",,Москва,137477055720
Екатерина Т.,2024-02-20 09:09:10,"Оплачивала маме путевку, вносила предоплату в размере 40 тысяч рублей ( у назначении платежа указывала что оплата за Маму ( фамилия у нас одинаковая), какое направление, какие даты). Мало того что банк решил что я отмываю деньги и погнал меня в офис из-за такой смешной суммы. 
Окей, пошла в офис, на меня минут 10 просто не обращают внимания 
Так в итоге просто отправили куда подальше, ибо извините, я клиент не той категории! Настолько отвратительного обслуживания, я еще не встречала ! Почему нельзя сделать все дистанционно? Почему мне приходится мотаться по всей Москве в РАБОЧЕЕ время в поисках нормального отделения ?",1,"Здравствуйте!
Такое может быть, если заблокировали личный кабинет, из-за сомнительных операций или действий. 
Разблокировать доступ можем только у нас в отделение.",,Москва,137477055720
Алексей Григорьевич Оленев,2024-02-17 09:44:28,"Почему не выдают кредиты гражданам, нарушая таким образом ч. 2, ст 19 Конституции РФ, мотивируя отсутствием постоянной ""пропиской"". У нас разве действует крепасное право? 
В силу статьи 19 Конституции, все равны, между тем ст 18 Конституции устанавливает такие права как высшая ценность, во взаимосвязи приведённых статей непосредственно затрагивается ст. 2 Конституции РФ - которая определяет конституционный строй, на мой взгляд это покушение на конституционный строй, не является ли это экстримизмом?",1,"Здравствуйте, Алексей.

Факторов для принятия решения множество, в том числе и информация из Бюро Кредитных Условий. Отказать по заявке можем по разным причинам, точную здесь не можем подсказать, увы. После отказа повторную заявку можно подать через 30 дней.",,Москва,137477055720
Никита Баранов,2024-03-23 13:26:37,"Здоровский банк, который не подводит. По продуктам притензий нет, в этом отделении очереди периодически бывают, зато консультации просто смак. Все подробно готовы объяснить и главное обывателям понятно)",5,,,Москва,137477055720
Иван Илларионов,2024-04-20 05:58:33,"Никому не рекомендую Альфа банка! 

Это ненадежный банк который подведет вас в самый неподходящий момент!!!

Являюсь активным постоянным клиентом длительное время!

Из-за совершения  небольшой транзакций мне заблокировали доступ ко всем моим деньгам!

Ранее при совершении более крупных (намного) транзакций никто не потрудился проверить что это за перевод!

Теперь складывается такая ситуация что после прохождения всех проверок безопасности и многочисленных допросов я так и не получил доступ к своим денежным средствам!

Попытки решить проблему с банком ни к чему не привели! Прошу руководство банка содействия в решении данного вопроса!!!",1,"Иван, добрый день!
Доступ можем заблокировать. если операции покажутся нам подозрительными. Действуем в целях безопасности.

Напишите нам на smm@alfabank.ru ваше ФИО, дату рождения и когда обращались в офис. Также, приложите скриншот отзыва. Всё проверим.",,Москва,137477055720
Елена К.,2024-04-24 07:46:29,"Оставляю жалобы на ужасную работу филиала в г. УФА ПР Октября 6, уже 3 раз-все удаляют!!! Меры не принимаются, жалобы через оператора аннулируются!!! Вот так, мы же на наши же деньги лишены элементарного сервиса обслуживания, не отделение, а вокзал!!! Менеджеры орут из угла Манька.. Ванька, с чем пришли чего нада?!!! Это уровень даже не сравню чтобы никого не обидеть!!! Вы по какому принципу сотрудников набираете? Там даже желания работать у людей нет, такое чувство что они подписали кабальный контракт и всячески пытаются подорвать репуцию организации..",1,"Здравствуйте, Елена.
Удивлены прочитанному, примем меры.",,Москва,137477055720
Роман,2024-03-28 11:07:49,"Звонят предлогают кредитку. Согласился, заполнили данные по телефону. Запросил 500 т. лимит, одобрили. Приходите в офис забирайте. В офисе всё по новой. По телефону заполнили с ошибками. В офисе одобрили 75т. и оформили дебетовую карту. От предложения отказался, карту выбросил, приложение удалил. Такого отношения даже не мог предположить. Обман и потеря времени. АБ для меня в черном списке.",1,"Здравствуйте!
Ни в коем случае не хотели вас расстроить, мы всегда за честность.
Изначально действует предварительно одобренный лимит. Точный лимит и условия можем сообщить после проверки оригинала ваших документов.",,Москва,137477055720
Катерина Майорова,2023-02-01 13:19:02,"В отделении очень вежливые и приветливые сотрудники. Не раз пользовалась услугами данного отделения. Всегда все оперативно, быстро и качественно. Очень удобное расположение, всегда можно найти место для парковки.",5,,,Москва,137477055720
Кирилл Асадов,2024-04-18 18:05:33,"Хороший банк. Но есть вопросы . Расписывать уже сил нет, буду краток. Акция приведи друга за бонус - не работает) отправил другу ссылку на открытие счета. И сам ему помог сделать. Менеджеры офисов забирают привелегии себе, доказать свою провоту невозможно. Хитрая уловка, на которую я попался 2 раза подряд)",2,"Здравствуйте, Кирилл! 
Сотрудники отделения не могут участвовать в данной акции. 
Напишите, пожалуйста, на нашу почту smm@alfabank.ru ваши ФИО, дату рождения и прикрепите скриншот отзыва. 
Разберёмся в ситуации.",,Москва,137477055720
Дмитрий Корищенко,2023-07-01 16:31:46,"Отличный офис. Даже при том, что офис для премиальных клиентов - без проблем получили наличные после заказа через приложение. 

Сотрудники максимально вежливы и корректны.

Плюс, опять же, несмотря на то что мы не клиенты «альфа-премиум» - нам предложили, если нужно без каких либо проблем открыть по желанию любой карточный продукт, если понадобится.

Важно для будущих клиентов - перед заказом услуг в том или ином офисе - просто либо зайдите физически, либо проверьте в чате поддержки, что этот офис предоставляет услугу вашей категории клиентов . Тогда никаких неожиданностей не будет.

Альфе рекомендую расширять возможности этого офиса в Сити для людей - очень приятно иметь возможность решать все вопросы, не уезжая из Афимолла.

Важно - я никакой не бот и это живой, а не заказной отзыв.

В общем - Альфа - нормальный, местами даже отличный банк, просто запомните - будучи банковским клиентом - будьте внимательны и перепроверяйте информацию.",5,,,Москва,137477055720
Аня И.,2022-11-10 13:10:03,"Пользуюсь услугами разных банков, но Альфа нравится больше всех. Часто пользуюсь переводами с карты и бонусами от Альфа-мили. Все очень удобно и просто. Для моих бизнес поездок идеально. Когда бы не написала в чат поддержки, всегда идут навстречу и внимательно относятся к проблемам, не смотря на то, что последнее время отвечают не так быстро, я готова подождать, потому что знаю, что мои проблему в любом случае рассмотрят и решат.",5,,,Москва,137477055720
Иван Ермоленко,2024-04-09 18:10:26,"Здесь работают честные и грамотные специалисты, которые расскажут все нюансы продукта. Это приятно.",5,,,Москва,137477055720
Валентин Лосев,2024-01-23 16:56:39,"Сотрудники предоставили отличную консультацию по ипотечному кредиту. Объяснили доходчиво, на все вопросы ответили. Большое спасибо!",5,,,Москва,137477055720
✔Денис Васильев,2024-01-09 22:54:55,"Банк моментально заблокировал всю информацию по счетам, и поднял платеж в 3,5 раза. Внезапно, без каких либо оповещений. Просто потому что так захотел. Теперь в приложении висит ошибка, ничего не работает, сумма платежа в миг выросла с 2300р до 7200р. Банк молчит, на запросы никак не реагирует. 
И это может коснуться каждого.",1,"Здравствуйте, Денис. 

Отправьте, пожалуйста, письмо на smm@alfabank.ru В теме укажите ссылку на ваш отзыв, а в самом письме напишите ФИО и дату рождения, а также скриншот отзыва, проверим детали и постараемся помочь.",,Москва,137477055720
Юрий Пилипенко,2024-01-15 07:28:35,"Позвонили предложи настоятельно карту рассрочки,описали разказали плюсы,согласился и началось мурыженье ))якобы не то имя указал местами перепутал и т.д оформите еще что …сплошное навязывание услуг по факту 0 …негативное впечатление от работы с клиентами однозначно !!!",1,"Здравствуйте, Юрий! 
Если данные в анкете указали с ошибкой, то карту выдать не сможем. 
При выдаче карты можем предложить оформить другие наши продукты или услуги, но оформлять или нет, решаете вы.",,Москва,137477055720
Игорь У.,2023-07-25 07:42:09,"лучший банк на свете, если Вы любите качать с техподдержкой:
 • каждый раз вам отвечает новый оператор, который вообще не вникает в суть проблемы
 • каждый из них ее транслирует так, как ему хочется - какая то движуха вроде происходит, но как то мимо основной сути дела
 • меняют условия пользования по своему усмотрению, в хаотичном порядке предоставляются разные данные о том, что я что-то подключал
в общем что случилось и случается по нынешний день:
я в далеком 2020м году перевел свой бизнес в альфа банк, в то время были условия, по которым директор и его зам могли иметь премиальную карту, в которую входили следующие бесплатные бонусы каждый месяц, без выполнения каких либо условий, кроме открытого счета для бизнеса в альфа-банке:
 • страховка для путешествий на год
 • 4 прохода в бизнес залы в месяц
 • 2 трансфера из/в аэропорт в месяц
в какой-то момент они урезали мне количество проходов до 2х, а потом начали снимать 3000 рубей в месяц из-за того, что я не перевожу заработную плату себе на карту альфа-банка. Страховка действует на самом деле не год а три месяца пока Вы за рубежом, трансфером я так ни разу не воспользовался, потому что там скользкие условия. Таким образом красивые слоганы - а на деле сыр в мышеловке. Данный банк вообще снимает с Вашей карты деньги при любой имеющейся возможности, вернуть которые вообще без вариантов. Снимают деньги по требованию приставов безвозвратно, вне зависимости от того разобрались Вы с ними или нет. они просто улетают в один конец и все.
В феврале 2023го сняли плату за кредитную карту, которую я закрыл в 2021м - притом до этого тоже попытки были, но постоянно приходится контролировать эти вещи, наличку на карте как раз именно по этой причине не храню, слишком регулярно происходят эти попытки. Сегодня конец июля 2023го года, с мая 2023го я пытаюсь с ними как то договориться, и вразумить их, чтобы не снимали с меня абонентскую плату - но кто-то там очень упрямо считает, что должен снять с меня все таки эти три тысячи рублей в месяц, хотя изначально договоренности были иные и на иные условия.
Пишу в техподдержку уже регулярно… ничего не помогает, договорились, что буду зачислять на карту альфы свою ЗП, и не будут списывать эту пресловутую абонентскую плату… сейчас 25е июля планирую зачислять зп, бухгалтер подгрузила платежки в банк, захожу проверить личный кабинет - а у меня опять минус… снова пишу в техподдержку и надеюсь что-то решить… В общем мой Вам совет - если Вам хочется развлечений в духе моих, хочется острых ощущений, спонтанных списаний и долгих бессмысленных переписок с тех поддержкой, то Вам определенно сюда, а если хочется, чтобы банк тихо и спокойно отрабатывал свои деньги и решал Ваши задачи, а не создавал новые, то, увы, придется поискать какой-то другой.
 • каждый раз вам отвечает новый оператор, который вообще не вникает в суть проблемы
 • каждый из них ее транслирует так, как ему хочется - какая то движуха вроде происходит, но как то мимо основной сути дела
 • меняют условия пользования по своему усмотрению, в хаотичном порядке предоставляются разные данные о том, что я что-то подключал
в общем что случилось и случается по нынешний день:
я в далеком 2020м году перевел свой бизнес в альфа банк, в то время были условия, по которым директор и его зам могли иметь премиальную карту, в которую входили следующие бесплатные бонусы каждый месяц, без выполнения каких либо условий, кроме открытого счета для бизнеса в альфа-банке:
 • страховка для путешествий на год
 • 4 прохода в бизнес залы в месяц
 • 2 трансфера из/в аэропорт в месяц
в какой-то момент они урезали мне количество проходов до 2х, а потом начали снимать 3000 рубей в месяц из-за того, что я не перевожу заработную плату себе на карту альфа-банка. Страховка действует на самом деле не год а три месяца пока Вы за рубежом, трансфером я так ни разу не воспользовался, потому что там скользкие условия. Таким образом красивые слоганы - а на деле сыр в мышеловке.
Данный банк вообще снимает с Вашей карты деньги при любой имеющейся возможности, вернуть которые вообще без вариантов. Снимают деньги по требованию приставов безвозвратно, вне зависимости от того разобрались Вы с ними или нет. они просто улетают в один конец и все.
В феврале 2023го сняли плату за кредитную карту, которую я закрыл в 2021м - притом до этого тоже попытки были, но постоянно приходится контролировать эти вещи, наличку на карте как раз именно по этой причине не храню, слишком регулярно происходят эти попытки. Сегодня конец июля 2023го года, с мая 2023го я пытаюсь с ними как то договориться, и вразумить их, чтобы не снимали с меня абонентскую плату - но кто-то там очень упрямо считает, что должен снять с меня все таки эти три тысячи рублей в месяц, хотя изначально договоренности были иные и на иные условия.
Пишу в техподдержку уже регулярно… ничего не помогает, договорились, что буду зачислять на карту альфы свою ЗП, и не будут списывать эту пресловутую абонентскую плату… сейчас 25е июля планирую зачислять зп, бухгалтер подгрузила платежки в банк, захожу проверить личный кабинет - а у меня опять минус… снова пишу в техподдержку и надеюсь что-то решить…
В общем мой Вам совет - если Вам хочется развлечений в духе моих, хочется острых ощущений, спонтанных списаний и долгих бессмысленных переписок с тех поддержкой, то Вам определенно сюда, а если хочется, чтобы банк тихо и спокойно отрабатывал свои деньги и решал Ваши задачи, а не создавал новые, то, увы, придется поискать какой-то другой. Небольшую часть моего эмоционального путешествия я прикрепил по ссылке на яндекс.диск, там скриншоты, для тех, кого увлекло, отдельное внимание предлагаю уделить датам и промежуткам между ними, они были несколько длительными, но от этого не менее долгожданными.
Скриншоты общения с тех.поддержкой
https://disk.yandex.ru/d/8tyfxaTaqjdPVg",1,"Игорь, здравствуйте!
Жаль, что у вас сложилось такое мнение. Сотрудники работают по определенной схеме, поэтому могут меняться по ходу переписки. О смене условий всегда предупреждаем, а в чате без вашего согласия операторы не могут что-то отключить или подключить.

Комиссию могли снять, если не выполнено условие бесплатности. Количество проходов и трансферов зависят от условий обслуживания. Полис страхования выезжающих за рубеж действует один год, с момента оформления. Количество застрахованных дней в одной поездке — 90. 

По закрытой карте комиссию за обслуживание не списываем.
В случае ареста, мы немедленно должны исполнить постановление и сообщить приставу всю необходимую информацию. 

Хотим во всём разобраться и помочь. Напишите нам на smm@alfabank.ru ваше ФИО, дату рождения и приложите скриншот отзыва.",,Москва,137477055720
