,ID,name,address,website,opening_hours,lat,lon,rating,phone,social,Персонал,Время ожидания,Банкомат,Ремонт,Расположение,График работы,Доступность,Кредит,Ипотека,load_time
205,sberbank/1072443753,СберБанк,"Верхняя Первомайская ул., 59/35к2, Москва",www.sberbank.com,"'mon': 09:30-19:30, 'tue': 09:30-19:30, 'wed': 09:30-19:30, 'thu': 09:30-19:30, 'fri': 09:30-19:30, 'sat': 10:30-17:00, 'sun': выходной",55.799558,37.804225,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",86,81,48,100,95,,,,,2024-10-03 11:47:03
206,sberbank/1021171198,СберБанк,"ул. Дубки, 2А, Москва",www.sberbank.com,"'mon': 10:00-19:00, 'tue': 09:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': 10:00-16:00, 'sun': выходной",55.817335,37.569261,"4,4",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",75,68,40,,94,25,,,,2024-10-03 11:47:03
207,sberbank/1042484889,СберБанк,"Барвихинская ул., 8, Москва",www.sberbank.com,"'mon': 09:30-18:30, 'tue': 09:00-19:00, 'wed': 09:30-18:30, 'thu': 09:30-18:30, 'fri': 09:30-18:30, 'sat': выходной, 'sun': выходной",55.716645,37.387632,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",86,59,4,,86,3,,,,2024-10-03 11:47:03
208,sberbank/1010228810,СберБанк,"Пятницкое ш., 25, корп. 1, Москва",www.sberbank.com,"'mon': 10:00-20:00, 'tue': 10:00-20:00, 'wed': 10:00-20:00, 'thu': 10:00-20:00, 'fri': 10:00-20:00, 'sat': 09:30-16:00, 'sun': выходной",55.848413,37.364921,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",69,50,62,,100,,,,,2024-10-03 11:47:03
209,sberbank/1130950876,СберБанк,"ул. Шолохова, 16, Москва",www.sberbank.com,"'mon': 08:30-19:30, 'tue': 08:30-19:30, 'wed': 08:30-19:30, 'thu': 08:30-19:30, 'fri': 08:30-19:30, 'sat': 09:30-16:30, 'sun': выходной",55.640020,37.351024,"4,5",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://t.me/sberbank', 'https://vk.com/sberbank']",82,74,63,,95,,,,,2024-10-03 11:47:03
210,sberbank/1080915176,СберБанк,"Новокосинская ул., 23, Москва",www.sberbank.com,"'mon': 09:30-19:30, 'tue': 09:30-19:30, 'wed': 09:30-19:30, 'thu': 09:30-19:30, 'fri': 09:30-19:30, 'sat': 09:30-17:00, 'sun': выходной",55.741303,37.860818,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",80,71,67,,100,,,,,2024-10-03 11:47:03
211,sberbank/1014924376,СберБанк,"Профсоюзная ул., 144, Москва",www.sberbank.com,"'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 09:30-16:00, 'sun': выходной",55.624352,37.508292,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://t.me/sberbank', 'https://vk.com/sberbank']",78,65,77,,100,85,,,,2024-10-03 11:47:03
212,sberbank/1141089392,СберБанк,"Никулинская ул., 25, Москва",www.sberbank.com,"'mon': 08:30-20:00, 'tue': 08:30-20:00, 'wed': 08:30-20:00, 'thu': 08:30-20:00, 'fri': 08:30-20:00, 'sat': 10:00-16:00, 'sun': выходной",55.669630,37.453181,"4,6",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://t.me/sberbank', 'https://vk.com/sberbank']",76,65,81,75,91,74,,67,75,2024-10-03 11:47:03
213,sberbank/1081974962,СберБанк,"Каланчёвская ул., 15, Москва",www.sberbank.com,"'mon': 09:00-19:00, 'tue': 09:00-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': 09:00-16:00, 'sun': выходной",55.771520,37.651501,"4,3",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://t.me/sberbank', 'https://vk.com/sberbank']",81,74,70,38,97,,,,,2024-10-03 11:47:03
214,sberbank/151768878561,СберБанк,"пр. Дежнёва, 27, корп. 1, Москва",www.sberbank.com,"'mon': 09:00-19:30, 'tue': 09:00-19:30, 'wed': 09:00-19:30, 'thu': 09:00-19:30, 'fri': выходной, 'sat': 10:00-17:00, 'sun': выходной",55.870072,37.633975,"4,5",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://t.me/sberbank', 'https://vk.com/sberbank']",78,58,75,,94,,,,,2024-10-03 11:47:03
215,sberbank/1015728560,СберБанк,"Олимпийский просп., 21, Мытищи",www.sberbank.com,"'mon': 09:30-19:00, 'tue': 09:30-19:00, 'wed': 09:30-19:00, 'thu': 09:30-19:00, 'fri': 09:30-19:00, 'sat': 10:00-15:00, 'sun': выходной",55.925107,37.754224,"4,5",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://t.me/sberbank', 'https://vk.com/sberbank']",73,60,61,,94,,,,,2024-10-03 11:47:03
216,sberbank/1029799640,СберБанк,"Неманский пр., 9, Москва",www.sberbank.com,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной",55.810678,37.392517,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",92,81,71,89,94,57,,,,2024-10-03 11:47:03
217,sberbank/1194899803,СберБанк,"2-й Покровский пр., 2, Котельники",www.sberbank.com,"'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-14:00, 'sun': выходной",55.659251,37.855941,"4,6",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",74,55,26,,81,58,,,,2024-10-03 11:47:03
218,sberbank/1128554212,СберБанк,"Лубянский пр., 17, Москва",www.sberbank.com,"'mon': 10:30-19:30, 'tue': 10:30-19:30, 'wed': 10:30-19:30, 'thu': 10:30-19:30, 'fri': 10:30-19:30, 'sat': 10:30-15:30, 'sun': выходной",55.756001,37.633266,"4,1",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sber/', 'https://t.me/sberbank', 'https://vk.com/sberbank']",43,35,45,,88,56,,12,,2024-10-03 11:47:03
219,sberbank/1020705043,СберБанк,"Тимирязевская ул., 10/12, Москва",www.sberbank.com,"'mon': 09:00-19:00, 'tue': 09:00-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': 09:00-16:30, 'sun': выходной",55.812110,37.568147,"4,4",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",80,59,55,92,92,,,,,2024-10-03 11:47:03
220,sberbank/1117287165,СберБанк,"бул. Маршала Рокоссовского, 18, Москва",www.sberbank.com,"'mon': 09:00-19:30, 'tue': 09:00-19:30, 'wed': 09:00-19:30, 'thu': 09:00-19:30, 'fri': 09:00-19:30, 'sat': 09:30-17:00, 'sun': выходной",55.813304,37.723268,"4,4",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",80,62,38,,91,25,,,,2024-10-03 11:47:03
221,sberbank/88737904817,СберБанк,"Солнцевский просп., 2, стр. 3Г, Москва",www.sberbank.com,"'mon': 08:30-19:30, 'tue': 08:30-19:30, 'wed': 08:30-19:30, 'thu': 08:30-19:30, 'fri': 08:30-19:30, 'sat': 09:00-17:00, 'sun': выходной",55.652695,37.396784,"4,6",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",88,67,86,80,96,,,,,2024-10-03 11:47:03
222,sberbank/1072367573,СберБанк,"Зеленодольская ул., 22/14, Москва",www.sberbank.com,"'mon': 09:00-19:00, 'tue': 09:00-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': 10:00-16:00, 'sun': выходной",55.712432,37.777041,"4,5",['8 (800) 555-55-50Показать телефон'],"['http://vk.com/sberbank', 'https://ok.ru/sberbank', 'https://t.me/sberbank']",82,72,63,,93,71,,,,2024-10-03 11:47:03
223,sberbank/1028449462,СберБанк,"Юбилейный просп., 73, Химки",www.sberbank.com,"'mon': 09:00-19:00, 'tue': 09:00-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': 09:30-15:30, 'sun': выходной",55.897832,37.406954,"4,6",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sber/', 'https://vk.com/sberbank']",70,57,60,46,86,,,68,61,2024-10-03 11:47:03
224,sberbank/1120408681,СберБанк,"Вешняковская ул., 24Б, Москва",www.sberbank.com,"'mon': 09:00-19:30, 'tue': 09:00-19:30, 'wed': 09:00-19:30, 'thu': 09:00-19:30, 'fri': 09:00-19:30, 'sat': 09:30-16:30, 'sun': выходной",55.720307,37.817564,"4,5",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",76,67,78,,88,92,,,,2024-10-03 11:47:03
225,sberbank/1054407500,СберБанк,"Филёвский бул., 1, Москва",www.sberbank.com,"'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",55.764648,37.494450,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://t.me/sberbank', 'https://vk.com/sberbank']",97,82,,,84,7,,,,2024-10-03 11:47:03
226,sberbank/1019077304,СберБанк,"Брянская ул., 8, Москва",www.sberbank.com,"'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': 09:00-16:30, 'sun': 09:30-14:00",55.744723,37.560942,"4,3",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",74,63,50,,88,67,,,,2024-10-03 11:47:03
227,sberbank/1078463481,СберБанк,"Балашиха, микрорайон Дзержинского, 38",www.sberbank.com,"'mon': 09:30-14:45, 'tue': 09:00-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': 09:30-14:45, 'sun': выходной",55.776902,37.900173,"4,1",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",76,28,8,,69,8,,,,2024-10-03 11:47:03
228,sberbank/90132908781,СберБанк,"ул. Чурилково, 7А, д. Чурилково",www.sberbank.com,"'mon': выходной, 'tue': выходной, 'wed': 09:00-18:00, 'thu': выходной, 'fri': выходной, 'sat': выходной, 'sun': выходной",55.492579,37.833438,"2,1",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",,,,,,,,,,2024-10-03 11:47:03
229,sberbank/1118688568,СберБанк,"7-я Кожуховская ул., 9, Москва",www.sberbank.com,"'mon': 10:00-19:30, 'tue': 10:00-19:30, 'wed': 10:00-19:30, 'thu': 10:00-19:30, 'fri': 10:00-19:30, 'sat': 10:00-16:00, 'sun': выходной",55.710692,37.675109,"4,5",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://t.me/sber_students_bot', 'https://vk.com/sberbank']",80,63,41,,94,42,,,,2024-10-03 11:47:03
230,sberbank/1026766377,СберБанк,"Юбилейный просп., 24/7, Реутов",www.sberbank.com,"'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 09:00-16:00, 'sun': выходной",55.749179,37.862949,"4,6",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",76,56,58,,93,62,,,,2024-10-03 11:47:03
231,sberbank/1075320959,СберБанк,"Красноармейская ул., 20, Москва",www.sberbank.com,"'mon': выходной, 'tue': выходной, 'wed': выходной, 'thu': выходной, 'fri': выходной, 'sat': выходной, 'sun': выходной",55.800489,37.543641,"4,5",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://t.me/sberbank', 'https://vk.com/sberbank']",82,70,57,,96,,,,,2024-10-03 11:47:03
232,sberbank/1212799575,СберБанк,"Ташкентская ул., 9, Москва",www.sberbank.com,"'mon': 09:00-19:00, 'tue': 09:00-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': 10:00-16:00, 'sun': выходной",55.708227,37.819253,"4,5",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",84,68,72,,90,85,,,,2024-10-03 11:47:03
233,sberbank/1126390811,СберБанк,"Жулебинский бул., 9, Москва",www.sberbank.com,"'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': 10:00-14:00, 'sun': выходной",55.697833,37.848502,"4,7",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",83,78,79,,100,,,,,2024-10-03 11:47:03
234,sberbank/1117438875,СберБанк,"Люблинская ул., 175, Москва",www.sberbank.com,"'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 09:00-17:00, 'sun': выходной",55.645914,37.747379,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://t.me/sberbank', 'https://vk.com/sberbank']",80,66,64,90,83,80,,,,2024-10-03 11:47:03
235,sberbank/1058219860,СберБанк,"Петрозаводская ул., 8, Москва",www.sberbank.com,"'mon': 08:30-19:30, 'tue': 08:30-19:30, 'wed': 08:30-19:30, 'thu': 08:30-19:30, 'fri': 08:30-19:30, 'sat': 09:00-17:00, 'sun': выходной",55.863773,37.503630,"4,5",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",73,67,80,77,88,,,,,2024-10-03 11:47:03
236,sberbank/56395602542,СберБанк,"ул. Малыгина, 7, Москва",www.sberbank.com,"'mon': 08:30-20:30, 'tue': 08:30-20:30, 'wed': 08:30-20:30, 'thu': 08:30-20:30, 'fri': 08:30-20:30, 'sat': 10:00-18:00, 'sun': 10:00-15:00",55.880304,37.694747,"4,6",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",85,61,60,83,95,71,,,,2024-10-03 11:47:03
237,sberbank/1131965726,СберБанк,"Сокольническая площадь, 9, Москва",www.sberbank.com,"'mon': выходной, 'tue': выходной, 'wed': выходной, 'thu': выходной, 'fri': выходной, 'sat': выходной, 'sun': выходной",55.790448,37.680517,"4,3",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sber/', 'https://vk.com/sberbank']",68,53,44,,83,70,,,,2024-10-03 11:47:03
238,sberbank/1093766360,СберБанк,"ул. Намёткина, 11, Москва",www.sberbank.com,"'mon': 09:00-19:00, 'tue': 09:00-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': 09:00-15:00, 'sun': выходной",55.663157,37.553649,"4,4",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sber/', 'https://t.me/sberbank', 'https://vk.com/sberbank']",84,80,79,,95,,,,,2024-10-03 11:47:03
239,sberbank/1013416078,СберБанк,"Голубинская ул., 7, корп. 2, Москва",www.sberbank.com,"'mon': 09:30-19:00, 'tue': 09:30-19:00, 'wed': 09:30-19:00, 'thu': 09:30-19:00, 'fri': 09:30-19:00, 'sat': выходной, 'sun': выходной",55.605999,37.514805,"4,3",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",78,67,24,,80,11,,,,2024-10-03 11:47:03
240,sberbank/170360915505,СберБанк,"МКАД, 24-й километр, 1, посёлок Совхоза имени Ленина",www.sberbank.com,"'mon': выходной, 'tue': 10:00-17:45, 'wed': 10:00-17:45, 'thu': 10:00-17:45, 'fri': 10:00-17:45, 'sat': 10:00-16:45, 'sun': выходной",55.585327,37.724823,"4,3",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",57,41,46,,,,,,,2024-10-03 11:47:03
241,sberbank/1101504261,СберБанк,"Славянский бул., 3, Москва",www.sberbank.com,"'mon': 08:30-19:30, 'tue': 08:30-19:30, 'wed': 08:30-19:30, 'thu': 08:30-19:30, 'fri': 08:30-19:30, 'sat': 10:00-16:00, 'sun': выходной",55.726989,37.473698,"4,3",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",69,61,50,,81,,,,,2024-10-03 11:47:03
242,sberbank/1254022466,СберБанк,"Дмитровское ш., 29, корп. 1, Москва",www.sberbank.com,"'mon': 10:00-19:30, 'tue': 10:00-19:30, 'wed': 10:00-19:30, 'thu': 10:00-19:30, 'fri': 10:00-19:30, 'sat': 10:00-16:00, 'sun': выходной",55.828051,37.571965,"4,4",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sber/', 'https://t.me/sberbank', 'https://vk.com/sberbank']",80,71,65,,96,57,,,,2024-10-03 11:47:03
243,sberbank/1078442909,СберБанк,"ул. Римского-Корсакова, 2, Москва",www.sberbank.com,"'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 09:00-17:30, 'sun': выходной",55.869334,37.591242,"4,7",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://t.me/sberbank', 'https://vk.com/sberbank']",82,71,85,,96,83,,,,2024-10-03 11:47:03
244,sberbank/1198072572,СберБанк,"Юбилейный просп., 60, Химки",www.sberbank.com,"'mon': 09:30-18:30, 'tue': 09:30-18:30, 'wed': 09:30-18:30, 'thu': 09:30-18:30, 'fri': 09:30-18:30, 'sat': 10:30-15:00, 'sun': выходной",55.889048,37.414247,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",65,36,24,82,,0,,,,2024-10-03 11:47:03
245,sberbank/1144749384,СберБанк,"Дмитровское ш., 131, корп. 2, Москва",www.sberbank.com,"'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 09:30-17:30, 'sun': выходной",55.889048,37.540659,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",77,42,34,85,96,,,,,2024-10-03 11:47:03
246,sberbank/105644001647,СберБанк,"Комсомольская ул., 15А, Люберцы",www.sberbank.com,"'mon': 09:00-19:00, 'tue': 09:00-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': 09:30-16:30, 'sun': выходной",55.677118,37.882243,"4,8",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://t.me/sberbank', 'https://vk.com/sberbank']",79,66,46,80,88,53,,,,2024-10-03 11:47:03
247,sberbank/76042338235,СберБанк,"Ходынский бул., 2, Москва",www.sberbank.com,"'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': 12:00-16:00, 'sun': выходной",55.789254,37.538080,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://t.me/sberbank', 'https://vk.com/sberbank']",79,62,,,90,,,,,2024-10-03 11:47:03
248,sberbank/54944782791,СберБанк,"Старокачаловская ул., 5А, Москва",www.sberbank.com,"'mon': 10:00-20:00, 'tue': 10:00-20:00, 'wed': 10:00-20:00, 'thu': 10:00-20:00, 'fri': 10:00-20:00, 'sat': 10:00-18:00, 'sun': 10:00-15:00",55.569851,37.579053,"4,9",['8 (800) 555-55-50Показать телефон'],['https://vk.com/sberbank'],86,68,73,,85,83,,50,,2024-10-03 11:47:03
249,sberbank/1094675240,СберБанк,"Большая Марфинская ул., 6, Москва",www.sberbank.com,"'mon': 09:00-19:30, 'tue': 09:00-19:30, 'wed': 09:00-19:30, 'thu': 09:00-19:30, 'fri': 09:00-19:30, 'sat': 09:30-17:00, 'sun': выходной",55.832081,37.592725,"4,5",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",80,73,62,80,100,70,,,,2024-10-03 11:47:03
250,sberbank/1150331545,СберБанк,"Трёхгорная ул., 4, посёлок Трёхгорка",www.sberbank.com,"'mon': 09:30-18:00, 'tue': 09:30-18:00, 'wed': 09:30-18:00, 'thu': 09:30-18:00, 'fri': 09:30-18:00, 'sat': выходной, 'sun': выходной",55.695961,37.335681,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",86,57,31,,82,13,,,,2024-10-03 11:47:03
251,sberbank/1056987568,СберБанк,"ул. Гурьянова, 55, Москва",www.sberbank.com,"'mon': 09:00-19:00, 'tue': 09:00-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': выходной, 'sun': выходной",55.680423,37.717070,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",80,71,62,,95,75,,60,,2024-10-03 11:47:03
252,sberbank/1225493955,СберБанк,"Мичуринский просп., 26, Москва",www.sberbank.com,"'mon': 09:00-19:30, 'tue': 09:00-19:30, 'wed': 09:00-19:30, 'thu': 09:00-19:30, 'fri': 09:00-19:30, 'sat': 09:00-17:00, 'sun': выходной",55.699903,37.500764,"4,4",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",77,58,75,,78,,,,,2024-10-03 11:47:03
253,sberbank/1092767836,СберБанк,"Перовская ул., 8, корп. 1, Москва",www.sberbank.com,"'mon': 10:00-20:00, 'tue': 10:00-20:00, 'wed': 10:00-20:00, 'thu': 10:00-20:00, 'fri': 10:00-20:00, 'sat': 10:00-15:00, 'sun': выходной",55.746897,37.758644,"4,3",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",81,48,16,85,81,10,,,,2024-10-03 11:47:03
254,sberbank/169251836554,СберБанк,"Центральная ул., 22, посёлок Володарского",www.sberbank.com,"'mon': выходной, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:30-13:00, 'sun': выходной",55.501825,37.945961,"3,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",65,20,0,,,,,,,2024-10-03 11:47:03
255,sberbank/1255887263,СберБанк,"Сельскохозяйственная ул., 9, Москва",www.sberbank.com,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной",55.834588,37.645599,"4,3",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",79,62,11,,81,17,,,,2024-10-03 11:47:03
256,sberbank/49695211734,СберБанк,"Главная ул., 29, район Восточный, Восточный административный округ, Москва",www.sberbank.com,"'mon': 09:30-19:30, 'tue': 09:30-19:30, 'wed': 09:30-19:30, 'thu': 09:30-19:30, 'fri': 09:30-19:30, 'sat': 10:00-15:00, 'sun': выходной",55.819975,37.872344,"5,0",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://t.me/sberbank', 'https://vk.com/sberbank']",93,85,90,,96,,,,,2024-10-03 11:47:03
257,sberbank/16181799686,СберБанк,"Соколово-Мещерская ул., 14, Москва",,"'mon': выходной, 'tue': выходной, 'wed': выходной, 'thu': выходной, 'fri': выходной, 'sat': выходной, 'sun': выходной",55.896014,37.390047,"4,6",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",82,66,83,,86,73,,,,2024-10-03 11:47:03
258,sberbank/230022771663,СберБанк,"Спартаковская ул., 21, Москва",www.sberbank.com,"'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 09:00-17:30, 'sun': выходной",55.773170,37.677642,"4,4",['8 (800) 555-55-50Показать телефон'],['https://vk.com/sberbank'],,,,,,,,,,2024-10-03 11:47:03
259,sberbank/1289802948,СберБанк,"ул. Ленина, 4, Реутов",www.sberbank.com,"'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 09:00-16:00, 'sun': выходной",55.754193,37.859184,"4,4",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",81,57,28,,,,,,,2024-10-03 11:47:03
260,sberbank/1069132121,СберБанк,"Краснодарская ул., 57, корп. 1, Москва",www.sberbank.com,"'mon': 08:30-20:00, 'tue': 08:30-20:00, 'wed': 08:30-20:00, 'thu': 08:30-20:00, 'fri': 08:30-20:00, 'sat': 09:00-18:00, 'sun': выходной",55.676930,37.767448,"4,3",['8 (800) 555-55-50Показать телефон'],"['https://ok.ru/sberbank', 'https://vk.com/sberbank']",70,37,43,,79,54,,,,2024-10-03 11:47:03
261,sberbank/1017488654,СберБанк,"ул. Барклая, 16, корп. 1, Москва",www.sberbank.com,"'mon': 09:00-19:30, 'tue': 09:00-19:30, 'wed': 09:00-19:30, 'thu': 09:00-19:30, 'fri': 09:00-19:30, 'sat': 09:00-16:30, 'sun': выходной",55.745864,37.496623,"4,5",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://t.me/Sber_Business_Live_bot', 'https://vk.com/careersber']",81,67,76,97,100,56,,,,2024-10-03 11:47:03
262,sberbank/1156592777,СберБанк,"ул. Героев Панфиловцев, 16, корп. 1, Москва",www.sberbank.com,"'mon': 09:00-19:00, 'tue': 09:00-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': 09:30-15:00, 'sun': выходной",55.858822,37.424300,"4,7",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://vk.com/sberbank']",82,68,60,,93,,,,,2024-10-03 11:47:03
263,sberbank/1024918157,СберБанк,"Алтайская ул., 4, Москва",www.sberbank.com,"'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-17:00, 'sun': выходной",55.819454,37.803317,"4,6",['8 (800) 555-55-50Показать телефон'],"['http://ok.ru/sberbank', 'https://t.me/sberbank', 'https://vk.com/sberbank']",83,80,73,,87,92,,,,2024-10-03 11:47:03
